# stage	1_synth
# top_module	jpeg_encoder
# top_n	1000
# kind	top_path_net_fanout
# path_idx	slack_ns	net_name	fanout
37	-1.0111	_13334_	10
37	-1.0111	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
38	-1.0104	_13164_	1
38	-1.0104	_32809_	1
38	-1.0104	_32808_	2
38	-1.0104	_22676_	2
38	-1.0104	_22675_	3
38	-1.0104	_22674_	1
38	-1.0104	_22673_	2
38	-1.0104	_22672_	1
38	-1.0104	_22671_	2
38	-1.0104	_22670_	2
38	-1.0104	_07447_	2
38	-1.0104	_40780_	1
38	-1.0104	_40753_	1
38	-1.0104	_40727_	1
38	-1.0104	_40690_	1
38	-1.0104	_00728_	5
38	-1.0104	_13413_	10
38	-1.0104	_13336_	10
38	-1.0104	_13334_	10
38	-1.0104	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
39	-1.0083	_12168_	1
39	-1.0083	_28951_	1
39	-1.0083	_28950_	1
39	-1.0083	_28948_	3
39	-1.0083	_28947_	3
39	-1.0083	_28946_	1
39	-1.0083	_28945_	2
39	-1.0083	_28943_	1
39	-1.0083	_28942_	2
39	-1.0083	_28941_	2
39	-1.0083	_07803_	2
39	-1.0083	_45058_	1
39	-1.0083	_42227_	1
39	-1.0083	_42224_	1
39	-1.0083	_41588_	2
39	-1.0083	_02894_	4
39	-1.0083	_13541_	10
39	-1.0083	_13504_	10
39	-1.0083	_13334_	10
39	-1.0083	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
40	-1.0083	_13213_	1
40	-1.0083	_33362_	1
40	-1.0083	_33361_	2
40	-1.0083	_27138_	3
40	-1.0083	_27137_	3
40	-1.0083	_27136_	1
40	-1.0083	_27135_	2
40	-1.0083	_27134_	1
40	-1.0083	_27133_	2
40	-1.0083	_27131_	2
40	-1.0083	_08393_	2
40	-1.0083	_41886_	1
40	-1.0083	_41674_	1
40	-1.0083	_41562_	1
40	-1.0083	_41483_	1
40	-1.0083	_01573_	2
40	-1.0083	_13541_	10
40	-1.0083	_13504_	10
40	-1.0083	_13334_	10
40	-1.0083	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
41	-1.0082	_13176_	1
41	-1.0082	_32946_	1
41	-1.0082	_32945_	2
41	-1.0082	_23824_	3
41	-1.0082	_23823_	3
41	-1.0082	_23822_	1
41	-1.0082	_23821_	2
41	-1.0082	_23819_	1
41	-1.0082	_23818_	2
41	-1.0082	_23817_	2
41	-1.0082	_05195_	2
